line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status,position_role,frequency,source,best_eval_mover_cp,candidate_eval_mover_cp,response_loss_cp,response_quality,nodes
ORD-01,B1,1900,maia3-79m,7,b1c3,Nc3,0.0154148871079087,0.9969533528201282,0.7095299435021231,530,33,437,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0154148871079087,maia3,10,-41,51,ERROR,100000
ORD-01,B1,1900,maia3-79m,8,d4c5,dxc5,0.0133526911959052,0.9969533528201282,0.7095299435021231,418,27,555,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0133526911959052,maia3,15,-209,224,SEVERE_ERROR,100000
ORD-01,B1,1900,maia3-79m,9,f1d3,Bd3,0.0056741740554571,0.9969533528201282,0.7095299435021231,505,32,463,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0056741740554571,maia3,13,-94,107,SEVERE_ERROR,100000
ORD-01,B1,1900,maia3-79m,10,a2a3,a3,0.0020281537435948,0.9969533528201282,0.7095299435021231,513,33,454,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0020281537435948,maia3,9,-108,117,SEVERE_ERROR,100000
ORD-01,B1,2100,maia3-79m,1,c2c3,c3,0.3258048295974731,0.9976175827905536,0.6930503876503702,519,46,435,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.3258048295974731,maia3,19,16,3,OK,100000
ORD-01,B1,2100,maia3-79m,2,f1e2,Be2,0.3221663534641266,0.9976175827905536,0.6930503876503702,515,45,440,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.3221663534641266,maia3,31,11,20,OK,100000
ORD-01,B1,2100,maia3-79m,3,b1d2,Nbd2,0.1919535547494888,0.9976175827905536,0.6930503876503702,526,43,431,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.1919535547494888,maia3,14,19,0,OK,100000
ORD-01,B1,2100,maia3-79m,4,f1b5,Bb5,0.0521318018436431,0.9976175827905536,0.6930503876503702,501,39,460,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0521318018436431,maia3,17,-2,19,OK,100000
ORD-01,B1,2100,maia3-79m,5,b1c3,Nc3,0.0320184454321861,0.9976175827905536,0.6930503876503702,533,41,426,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0320184454321861,maia3,10,-41,51,ERROR,100000
ORD-01,B1,2100,maia3-79m,6,h2h3,h3,0.0299031604081392,0.9976175827905536,0.6930503876503702,499,44,457,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0299031604081392,maia3,18,-97,115,SEVERE_ERROR,100000
