line_id,bias_code,position_role,fen4,elo_min,elo_max,speed,move_uci,count,total_positions,frequency,source_months,split,status
LON-05,B3,before_key,r1b1kb1r/pp2pppp/1qn2n2/3p4/3P1B2/4PN2/PP3PPP/RNQ1KB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-05,B3,after_key,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-05,B3,before_key,r1b1kb1r/pp2pppp/1qn2n2/3p4/3P1B2/4PN2/PP3PPP/RNQ1KB1R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-05,B3,after_key,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,before_key,rBbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
JOB-11,B3,after_key,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,before_key,rnbqkb1r/pp2pppp/5B2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
VER-05,B3,after_key,rnbqkb1r/pp2pp1p/5p2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2P1PN2/Pq1N1PPP/R2QKB1R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-10,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2Pp4/5B2/2q1PN2/P2N1PPP/R2QKB1R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/Pq1N1PPP/1R1QKB1R b Kkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-11,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1QKB1R w Kkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,before_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-12,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2qBPN2/P2N1PPP/R2QK2R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1300,1499,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1500,1699,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1500,1699,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1700,1899,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1700,1899,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1900,2099,blitz,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,before_key,r1b1kb1r/pp2pppp/1qn2n2/2pp4/Q2P1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
LON-15,B4,after_key,r1b1kb1r/pp2pppp/2n2n2/2pp4/Q2P1B2/2P1PN2/Pq3PPP/RN2KB1R w KQkq -,1900,2099,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1100,1299,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1100,1299,rapid,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,before_key,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
PST-04,B4,after_key,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQq -,1300,1499,blitz,,,,,,discovery|validation|test,NON_EXECUTE
