line_id,ply,fen_before,move_uci,move_san,rank_multipv,best_eval_white_cp,candidate_eval_white_cp,loss_for_black_cp,grade,nodes,engine_id
ORD-01,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,32,36,4,A,500000,Stockfish 18
ORD-01,4,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,c7c5,c5,1.0,15,19,4,A,500000,Stockfish 18
ORD-01,6,rnbqkbnr/pp2pppp/8/2pp4/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 3,b8c6,Nc6,1.0,18,19,1,A,500000,Stockfish 18
ORD-01,8,r1bqkbnr/pp2pppp/2n5/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 2 4,c8g4,Bg4,2.0,13,10,0,A,500000,Stockfish 18
ORD-01,10,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,c5d4,cxd4,2.0,16,16,0,A,500000,Stockfish 18
ORD-01,12,r2qkbnr/pp2pppp/2n5/3p4/3P1Bb1/2P2N2/PP3PPP/RN1QKB1R b KQkq - 0 6,e7e6,e6,1.0,7,12,5,A,500000,Stockfish 18
ORD-01,14,r2qkbnr/pp3ppp/2n1p3/3p4/3P1Bb1/1QP2N2/PP3PPP/RN2KB1R b KQkq - 1 7,d8d7,Qd7,1.0,-11,-11,0,A,500000,Stockfish 18
ORD-01,16,r3kbnr/pp1q1ppp/2n1p3/3p4/3P1Bb1/1QP2N2/PP1N1PPP/R3KB1R b KQkq - 3 8,g8e7,Nge7,2.0,-17,23,40,B,500000,Stockfish 18
ORD-02,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,3.0,25,29,4,A,500000,Stockfish 18
ORD-02,4,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,c7c5,c5,1.0,13,13,0,A,500000,Stockfish 18
ORD-02,6,rnbqkbnr/pp2pppp/8/2pp4/3P1B2/2P5/PP2PPPP/RN1QKBNR b KQkq - 0 3,b8c6,Nc6,2.0,-5,3,8,A,500000,Stockfish 18
ORD-02,8,r1bqkbnr/pp2pppp/2n5/2pp4/3P1B2/2P1P3/PP3PPP/RN1QKBNR b KQkq - 0 4,g8f6,Nf6,2.0,3,-1,0,A,500000,Stockfish 18
ORD-02,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 2 5,d8b6,Qb6,2.0,-3,8,11,A,500000,Stockfish 18
ORD-02,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 4 6,f6h5,Nh5,1.0,-1,3,4,A,500000,Stockfish 18
ORD-02,14,r1b1kb1r/pp2pppp/1qn5/2ppB2n/3P4/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 6 7,f7f6,f6,1.0,1,10,9,A,500000,Stockfish 18
ORD-02,16,r1b1kb1r/pp2p1pp/1qn2p2/2PpB2n/8/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 0 8,b6c5,Qxc5,1.0,11,0,0,A,500000,Stockfish 18
COL-01,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,27,28,1,A,500000,Stockfish 18
COL-01,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,2.0,28,33,5,A,500000,Stockfish 18
COL-01,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,c8f5,Bf5,6.0,18,29,11,A,500000,Stockfish 18
COL-01,8,rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 2 4,e7e6,e6,1.0,10,20,10,A,500000,Stockfish 18
COL-01,10,rn1qkb1r/ppp2ppp/4pn2/3p1B2/3P4/4PN2/PPP2PPP/RNBQK2R b KQkq - 0 5,e6f5,exf5,1.0,23,23,0,A,500000,Stockfish 18
COL-01,12,rn1qkb1r/ppp2ppp/5n2/3p1p2/3P4/3QPN2/PPP2PPP/RNB1K2R b KQkq - 1 6,d8c8,Qc8,1.0,27,9,0,A,500000,Stockfish 18
COL-01,14,rnq1kb1r/ppp2ppp/5n2/3p1p2/3P4/1P1QPN2/P1P2PPP/RNB1K2R b KQkq - 0 7,f8e7,Be7,4.0,2,22,20,A,500000,Stockfish 18
COL-10,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,30,36,6,A,500000,Stockfish 18
COL-10,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,34,29,0,A,500000,Stockfish 18
COL-10,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,e7e6,e6,1.0,11,11,0,A,500000,Stockfish 18
COL-10,8,rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/1P2PN2/P1P2PPP/RNBQKB1R b KQkq - 0 4,c7c5,c5,4.0,8,15,7,A,500000,Stockfish 18
COL-10,10,rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq - 1 5,b8c6,Nc6,3.0,15,20,5,A,500000,Stockfish 18
COL-10,12,r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P4/1P1BPN2/PBP2PPP/RN1QK2R b KQkq - 3 6,c5d4,cxd4,1.0,11,32,21,A,500000,Stockfish 18
COL-10,14,r1bqkb1r/pp3ppp/2n1pn2/3p4/3P4/1P1B1N2/PBP2PPP/RN1QK2R b KQkq - 0 7,f8d6,Bd6,3.0,25,32,7,A,500000,Stockfish 18
COL-10,16,r1bqk2r/pp3ppp/2nbpn2/3p4/3P4/1P1B1N2/PBP2PPP/RN1Q1RK1 b kq - 2 8,e8g8,O-O,1.0,17,11,0,A,500000,Stockfish 18
COL-10,18,r1bq1rk1/pp3ppp/2nbpn2/3pN3/3P4/1P1B4/PBP2PPP/RN1Q1RK1 b - - 4 9,f6d7,Nd7,3.0,-20,17,37,B,500000,Stockfish 18
COL-10,20,r1bq1rk1/pp1n1ppp/2nbp3/3pN3/3P1P2/1P1B4/PBP3PP/RN1Q1RK1 b - - 0 10,f7f6,f6,1.0,1,0,0,A,500000,Stockfish 18
COL-10,22,r1bq1rk1/pp1n2pp/2Nbpp2/3p4/3P1P2/1P1B4/PBP3PP/RN1Q1RK1 b - - 0 11,b7c6,bxc6,1.0,-10,-3,7,A,500000,Stockfish 18
VER-01,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,3.0,30,33,3,A,500000,Stockfish 18
VER-01,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,-10,-10,0,A,500000,Stockfish 18
VER-01,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,1.0,-22,-14,8,A,500000,Stockfish 18
VER-01,8,rnbqkb1r/pp2pppp/5n2/2pp2B1/3P4/2N1P3/PPP2PPP/R2QKBNR b KQkq - 0 4,e7e6,e6,1.0,-25,-25,0,A,500000,Stockfish 18
VER-01,10,rnbqkb1r/pp3ppp/4pn2/2pp2B1/3P4/2N1PN2/PPP2PPP/R2QKB1R b KQkq - 1 5,f8e7,Be7,1.0,-27,-18,9,A,500000,Stockfish 18
VER-01,12,rnbqk2r/pp2bppp/4pn2/2Pp2B1/8/2N1PN2/PPP2PPP/R2QKB1R b KQkq - 0 6,e8g8,O-O,2.0,-17,-11,6,A,500000,Stockfish 18
VER-01,14,rnbq1rk1/pp2bppp/4pn2/2Pp2B1/8/2NBPN2/PPP2PPP/R2QK2R b KQ - 2 7,h7h6,h6,1.0,-13,-14,0,A,500000,Stockfish 18
VER-01,16,rnbq1rk1/pp2bpp1/4pn1p/2Pp4/5B2/2NBPN2/PPP2PPP/R2QK2R b KQ - 1 8,e7c5,Bxc5,1.0,-12,-12,0,A,500000,Stockfish 18
LON-02,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,32,31,0,A,500000,Stockfish 18
LON-02,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,29,28,0,A,500000,Stockfish 18
LON-02,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,1.0,14,21,7,A,500000,Stockfish 18
LON-02,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,18,25,7,A,500000,Stockfish 18
LON-02,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-4,0,4,A,500000,Stockfish 18
LON-02,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/1QP1PN2/PP3PPP/RN2KB1R b KQkq - 2 6,c5c4,c4,1.0,-38,-41,0,A,500000,Stockfish 18
LON-02,14,r1b1kb1r/pp2pppp/1qn2n2/3p4/2pP1B2/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 1 7,c8f5,Bf5,1.0,-43,-39,4,A,500000,Stockfish 18
LON-02,16,r3kb1r/pp2pppp/1qn2n2/3p1b2/2pP1B2/2P1PN2/PP3PPP/RNQ1KB1R b KQkq - 3 8,f6h5,Nh5,1.0,-37,-42,0,A,500000,Stockfish 18
LON-02,18,r3kb1r/pp2pppp/1qn5/3p1b1n/2pP4/2P1PNB1/PP3PPP/RNQ1KB1R b KQkq - 5 9,h5g3,Nxg3,2.0,-41,-35,6,A,500000,Stockfish 18
LON-02,20,r3kb1r/pp2pppp/1qn5/3p1b2/2pP4/2P1PNP1/PP3PP1/RNQ1KB1R b KQkq - 0 10,g7g6,g6,3.0,-32,-29,3,A,500000,Stockfish 18
LON-02,22,r3kb1r/pp2pp1p/1qn3p1/3p1b2/2pP4/2P1PNP1/PP1N1PP1/R1Q1KB1R b KQkq - 1 11,f8g7,Bg7,1.0,-29,-27,2,A,500000,Stockfish 18
LON-02,24,r3k2r/pp2ppbp/1qn3p1/3p1b2/2pP4/2P1PNP1/PP1NBPP1/R1Q1K2R b KQkq - 3 12,e8g8,O-O,1.0,-29,-33,0,A,500000,Stockfish 18
LON-02,26,r4rk1/pp2ppbp/1qn3p1/3p1b2/2pP3N/2P1P1P1/PP1NBPP1/R1Q1K2R b KQ - 5 13,f5d7,Bd7,1.0,-38,-37,1,A,500000,Stockfish 18
LON-04,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,30,32,2,A,500000,Stockfish 18
LON-04,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,31,38,7,A,500000,Stockfish 18
LON-04,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,2.0,20,24,4,A,500000,Stockfish 18
LON-04,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,3.0,24,27,3,A,500000,Stockfish 18
LON-04,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-7,0,7,A,500000,Stockfish 18
LON-04,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RNQ1KB1R b KQkq - 2 6,c5d4,cxd4,2.0,-26,-20,6,A,500000,Stockfish 18
LON-04,14,r1b1kb1r/pp2pppp/1qn2n2/3p4/3P1B2/2P2N2/PP3PPP/RNQ1KB1R b KQkq - 0 7,c8f5,Bf5,1.0,-26,-28,0,A,500000,Stockfish 18
LON-04,16,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/2P2N2/PP2BPPP/RNQ1K2R b KQkq - 2 8,h7h6,h6,2.0,-27,-17,10,A,500000,Stockfish 18
LON-04,18,r3kb1r/pp2ppp1/1qn2n1p/3p1b2/3P1B2/2P2N1P/PP2BPP1/RNQ1K2R b KQkq - 0 9,g7g5,g5,1.0,-35,-44,0,A,500000,Stockfish 18
LON-04,20,r3kb1r/pp2pp2/1qn2n1p/3p1bp1/3P4/2P2N1P/PP2BPPB/RNQ1K2R b KQkq - 1 10,h8g8,Rg8,6.0,-50,-22,28,B,500000,Stockfish 18
LON-04,22,r3kbr1/pp2pp2/1qn2n1p/3p1bp1/1P1P4/2P2N1P/P3BPPB/RNQ1K2R b KQq - 0 11,h6h5,h5,2.0,-29,11,40,B,500000,Stockfish 18
LON-04,24,r3kbr1/pp2pp2/1qn2n2/3p1bNp/1P1P4/2P4P/P3BPPB/RNQ1K2R b KQq - 0 12,f8h6,Bh6,1.0,-88,-83,5,A,500000,Stockfish 18
LON-09,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,34,28,0,A,500000,Stockfish 18
LON-09,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,27,29,2,A,500000,Stockfish 18
LON-09,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,2.0,21,26,5,A,500000,Stockfish 18
LON-09,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,2.0,20,22,2,A,500000,Stockfish 18
LON-09,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-13,0,13,A,500000,Stockfish 18
LON-09,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/1PP1PN2/P4PPP/RN1QKB1R b KQkq - 0 6,c8g4,Bg4,3.0,-27,-14,13,A,500000,Stockfish 18
LON-09,14,r3kb1r/pp2pppp/1qn2n2/2pp4/3P1Bb1/1PP1PN1P/P4PP1/RN1QKB1R b KQkq - 0 7,g4f3,Bxf3,1.0,-21,-33,0,A,500000,Stockfish 18
LON-09,16,r3kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/1PP1PQ1P/P4PP1/RN2KB1R b KQkq - 0 8,g7g6,g6,1.0,-27,-33,0,A,500000,Stockfish 18
LON-09,18,r3kb1r/pp2pp1p/1qn2np1/2Pp4/5B2/1PP1PQ1P/P4PP1/RN2KB1R b KQkq - 0 9,b6c5,Qxc5,1.0,-39,-42,0,A,500000,Stockfish 18
LON-09,20,r3kb1r/pp2pp1p/2n2np1/2qp4/1P3B2/2P1PQ1P/P4PP1/RN2KB1R b KQkq - 0 10,c5b6,Qb6,1.0,-43,-38,5,A,500000,Stockfish 18
LON-09,22,r3kb1r/pp2pp1p/1qn2np1/3p4/PP3B2/2P1PQ1P/5PP1/RN2KB1R b KQkq - 0 11,f8g7,Bg7,1.0,-51,-37,14,A,500000,Stockfish 18
JOB-12,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,28,28,0,A,500000,Stockfish 18
JOB-12,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,-4,1,5,A,500000,Stockfish 18
JOB-12,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,4.0,2,6,4,A,500000,Stockfish 18
JOB-12,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 4,d8b6,Qb6,2.0,-164,-168,0,A,500000,Stockfish 18
JOB-12,10,rnb1kb1r/pp2pppp/1q3n2/2pp4/3P1B2/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 5,b6b2,Qxb2,2.0,-176,-172,4,A,500000,Stockfish 18
JOB-12,12,rnb1kb1r/pp2pppp/5n2/2pp4/3P1B2/4P3/PqPN1PPP/R2QKBNR b KQkq - 1 6,c5c4,c4,1.0,-166,-177,0,A,500000,Stockfish 18
JOB-12,14,rnb1kb1r/pp2pppp/5n2/3p4/2pP1B2/4P3/PqPNNPPP/R2QKB1R b KQkq - 1 7,b8c6,Nc6,1.0,-178,-177,1,A,500000,Stockfish 18
JOB-12,16,r1b1kb1r/pp2pppp/2n2n2/3p4/2pP1B2/2P1P3/Pq1NNPPP/R2QKB1R b KQkq - 0 8,b2a3,Qa3,3.0,-204,-151,53,C,500000,Stockfish 18
JOB-12,18,r1b1kb1r/pp2pppp/2n2n2/3p4/2pP1B2/q1P1P3/P2NNPPP/1R1QKB1R b Kkq - 2 9,e7e6,e6,1.0,-153,-148,5,A,500000,Stockfish 18
JOB-12,20,r1b1kb1r/pp3ppp/2n1pn2/3p4/2pP1B2/q1P1P3/P1QNNPPP/1R2KB1R b Kkq - 1 10,b7b6,b6,6.0,-171,-155,16,A,500000,Stockfish 18
JOB-12,22,r1b1kb1r/p4ppp/1pn1pn2/3p4/2pPPB2/q1P5/P1QNNPPP/1R2KB1R b Kkq - 0 11,f6e4,Nxe4,3.0,-142,-126,16,A,500000,Stockfish 18
JOB-12,24,r1b1kb1r/p4ppp/1pn1p3/3p4/2pPNB2/q1P5/P1Q1NPPP/1R2KB1R b Kkq - 0 12,d5e4,dxe4,1.0,-120,-123,0,A,500000,Stockfish 18
TOR-10,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,29,32,3,A,500000,Stockfish 18
TOR-10,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,2.0,27,29,2,A,500000,Stockfish 18
TOR-10,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,f6e4,Ne4,1.0,-15,-17,0,A,500000,Stockfish 18
TOR-10,8,rnbqkb1r/ppp1pppp/8/3p4/3PnB2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 5 4,c7c5,c5,1.0,-15,-14,1,A,500000,Stockfish 18
TOR-10,10,rnbqkb1r/pp2pppp/8/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,1.0,-13,-10,3,A,500000,Stockfish 18
TOR-10,12,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/2N1PN2/PPP2PPP/R2QKB1R b KQkq - 2 6,e4c3,Nxc3,2.0,-17,16,33,B,500000,Stockfish 18
TOR-10,14,rnb1kb1r/pp2pppp/1q6/2pp4/3P1B2/2P1PN2/P1P2PPP/R2QKB1R b KQkq - 0 7,b6a5,Qa5,1.0,10,11,1,A,500000,Stockfish 18
TOR-10,16,rnb1kb1r/pp2pppp/8/q1pp4/3P1B2/2P1PN2/P1PQ1PPP/R3KB1R b KQkq - 2 8,b8c6,Nc6,1.0,11,11,0,A,500000,Stockfish 18
TOR-10,18,r1b1kb1r/pp2pppp/2n5/q1pp4/2PP1B2/4PN2/P1PQ1PPP/R3KB1R b KQkq - 0 9,a5d2,Qxd2+,1.0,11,16,5,A,500000,Stockfish 18
TOR-10,20,r1b1kb1r/pp2pppp/2n5/2pp4/2PP1B2/4P3/P1PN1PPP/R3KB1R b KQkq - 0 10,c6b4,Nb4,4.0,-37,29,66,C,500000,Stockfish 18
TOR-10,22,r1b1kb1r/pp2pppp/8/2pp4/1nPP1B2/4P3/P1PN1PPP/1R2KB1R b Kkq - 2 11,b4c2,Nxc2+,3.0,18,23,5,A,500000,Stockfish 18
TOR-10,24,r1b1kb1r/pp2pppp/8/2pp4/2PP1B2/4P3/P1nN1PPP/1R1K1B1R b kq - 1 12,c2a3,Na3,1.0,34,38,4,A,500000,Stockfish 18
LON-01,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,33,30,0,A,500000,Stockfish 18
LON-01,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,2.0,29,36,7,A,500000,Stockfish 18
LON-01,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,1.0,15,21,6,A,500000,Stockfish 18
LON-01,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,23,25,2,A,500000,Stockfish 18
LON-01,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-12,0,12,A,500000,Stockfish 18
LON-01,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/1QP1PN2/PP3PPP/RN2KB1R b KQkq - 2 6,c5c4,c4,1.0,-32,-33,0,A,500000,Stockfish 18
LON-01,14,r1b1kb1r/pp2pppp/1Qn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq - 0 7,a7b6,axb6,1.0,-52,-60,0,A,500000,Stockfish 18
LON-01,16,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP2BPPP/RN2K2R b KQkq - 1 8,c8f5,Bf5,2.0,-59,-50,9,A,500000,Stockfish 18
LON-01,18,r3kb1r/1p2pppp/1pn2n2/3p1b2/2pP1B2/2P1PN2/PP1NBPPP/R3K2R b KQkq - 3 9,b6b5,b5,2.0,-51,-48,3,A,500000,Stockfish 18
LON-01,20,r3kb1r/1p2pppp/2n2n2/1p1p1b2/2pP1B1N/2P1P3/PP1NBPPP/R3K2R b KQkq - 1 10,f5c2,Bc2,3.0,-51,-28,23,A,500000,Stockfish 18
LON-01,22,r3kb1r/1p2pppp/2n2n2/1p1p4/2pP1B1N/2P1P3/PPbNBPPP/2R1K2R b Kkq - 3 11,c2e4,Be4,1.0,-27,-28,0,A,500000,Stockfish 18
LON-01,24,r3kb1r/1p2pppp/2n2n2/1p1p4/2pPbB1N/P1P1P3/1P1NBPPP/2R1K2R b Kkq - 0 12,h7h6,h6,1.0,-29,-27,2,A,500000,Stockfish 18
LON-01,26,r3kb1r/1p2ppp1/2n2n1p/1p1p4/2pPNB1N/P1P1P3/1P2BPPP/2R1K2R b Kkq - 0 13,f6e4,Nxe4,1.0,-70,-62,8,A,500000,Stockfish 18
LON-03,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,3.0,34,33,0,A,500000,Stockfish 18
LON-03,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,32,34,2,A,500000,Stockfish 18
LON-03,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,2.0,23,26,3,A,500000,Stockfish 18
LON-03,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,2.0,24,24,0,A,500000,Stockfish 18
LON-03,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-9,5,14,A,500000,Stockfish 18
LON-03,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/1QP1PN2/PP3PPP/RN2KB1R b KQkq - 2 6,c5c4,c4,1.0,-32,-36,0,A,500000,Stockfish 18
LON-03,14,r1b1kb1r/pp2pppp/1Qn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R b KQkq - 0 7,a7b6,axb6,1.0,-43,-41,2,A,500000,Stockfish 18
LON-03,16,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R b KQkq - 1 8,b6b5,b5,1.0,-59,-55,4,A,500000,Stockfish 18
LON-03,18,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1NBPPP/R3K2R b KQkq - 1 9,h7h6,h6,3.0,-57,-38,19,A,500000,Stockfish 18
LON-03,20,r1b1kb1r/1p2ppp1/2n2n1p/1p1pN3/2pP1B2/2P1P3/PP1NBPPP/R3K2R b KQkq - 1 10,g7g5,g5,1.0,-52,-62,0,A,500000,Stockfish 18
LON-03,22,r1b1kb1r/1p2pp2/2n2n1p/1p1pN1p1/2pP4/2P1P1B1/PP1NBPPP/R3K2R b KQkq - 1 11,h6h5,h5,3.0,-61,-49,12,A,500000,Stockfish 18
LON-03,24,r1b1kb1r/1p2pp2/2n2n2/1p1pN1pp/2pP3P/2P1P1B1/PP1NBPP1/R3K2R b KQkq - 0 12,g5g4,g4,1.0,-54,-57,0,A,500000,Stockfish 18
LON-03,26,r1b1kb1r/1p2pp2/2n2n2/1p1pN2p/2pP2pP/2P1P1B1/PP1NBPP1/R4RK1 b kq - 1 13,f8h6,Bh6,4.0,-53,-14,39,B,500000,Stockfish 18
LON-05,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,33,31,0,A,500000,Stockfish 18
LON-05,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,32,28,0,A,500000,Stockfish 18
LON-05,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,3.0,23,26,3,A,500000,Stockfish 18
LON-05,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,20,23,3,A,500000,Stockfish 18
LON-05,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-8,2,10,A,500000,Stockfish 18
LON-05,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RNQ1KB1R b KQkq - 2 6,c5d4,cxd4,1.0,-24,-16,8,A,500000,Stockfish 18
